['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmhw']
['m.01lc5', 'influence.influence_node.influenced', 'm.01b9db']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_78lh']
['m.01hl4hb', 'music.album.genre', 'm.06by7']
['m.09889g', 'film.actor.film', 'm.0y9dxk3']
['m.059g4', 'location.location.events', 'm.06bjm']
['m.09c7w0', 'location.country.form_of_government', 'm.01d9r3']
['m.06yxd', 'location.location.containedby', 'm.09c7w0']
['m.09889g', 'music.artist.genre', 'm.021_z5']
['m.0y9dwry', 'film.performance.film', 'm.07hqvg']
['m.06308p', 'music.album.artist', 'm.09889g']
['m.07nqmg3', 'location.postal_code.country', 'm.09c7w0']
['m.0v435l1', 'film.performance.film', 'm.027fwmt']
['m.09c7w0', 'location.location.time_zones', 'm.02lcqs']
['m.04g4s8q', 'location.imports_exports_by_industry.industry', 'm.03q9wp2']
['m.0407f', 'people.person.nationality', 'm.09c7w0']
['m.06yxd', 'base.aareas.schema.administrative_area.administrative_parent', 'm.09c7w0']
['m.0ngxnpl', 'film.performance.film', 'm.065mvrb']
['m.09c7w0', 'location.location.contains', 'm.01l1jx']
['m.0bx8pn', 'location.location.containedby', 'm.09c7w0']
['m.09c7w0', 'location.statistical_region.major_exports', 'm.04g4s8k']
['m.06bjm', 'military.military_conflict.commanders', 'm.064xssc']
['m.0fv_t', 'location.location.time_zones', 'm.02hcv8']
['m.09c7w0', 'location.location.contains', 'm.027hqc_']
['m.04rjc8', 'aviation.airport.serves', 'm.01_d4']
['m.04yvvkf', 'military.military_command.military_conflict', 'm.0247w9']
['m.09889g', 'film.actor.film', 'm.0105xc0x']
['m.0598rmb', 'people.person.parents', 'm.09889g']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmh6']
['m.034rd', 'military.military_person.participated_in_conflicts', 'm.09r3f']
['m.04yy5qr', 'military.military_command.military_conflict', 'm.01hgpt']
['m.04yv_x3', 'military.military_command.military_conflict', 'm.014pd3']
['m.06j6l', 'music.genre.subgenre', 'm.064t9']
['m.04g4s8q', 'location.imports_exports_by_industry.industry', 'm.03qtf10']
['m.01zmpg', 'music.artist.genre', 'm.0ggx5q']
['m.014pd3', 'military.military_conflict.commanders', 'm.049xrhp']
['m.07nqmfp', 'location.postal_code.country', 'm.09c7w0']
['m.04g4s8k', 'location.imports_exports_by_industry.industry', 'm.03qtd_n']
['m.0g_8d0', 'location.location.containedby', 'm.01_d4']
['m.04g4sbz', 'location.imports_exports_by_industry.industry', 'm.03xm3m']
['m.0ypycgr', 'film.performance.film', 'm.07hqvg']
['m.064t9', 'music.genre.albums', 'm.01hl40t']
['m.09c7w0', 'location.location.time_zones', 'm.02hczc']
['m.0y9dxk3', 'film.performance.film', 'm.027fwmt']
['m.0ngxnpl', 'film.performance.film', 'm.027fwmt']
['m.04yykw2', 'military.military_command.military_conflict', 'm.01hgpt']
['m.07b_l', 'location.administrative_division.first_level_division_of', 'm.09c7w0']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_72xz']
['m.01d9r3', 'government.form_of_government.countries', 'm.09c7w0']
['m.03q1lw4', 'location.religion_percentage.religion', 'm.03_gx']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.0bl8mx']
['m.06yxd', 'base.aareas.schema.administrative_area.capital', 'm.0fv_t']
['m.09c7w0', 'location.location.contains', 'm.0mmyl']
['m.01hgpt', 'time.event.included_in_event', 'm.02fmsl']
['m.026z9', 'music.genre.artists', 'm.09889g']
['m.09889g', 'base.danceporn.dancer.music_video', 'm.01hl45_']
['m.0ypycgr', 'film.performance.film', 'm.0v435l3']
['m.02lkt', 'music.genre.albums', 'm.01hl4hb']
['m.01_d4', 'location.citytown.postal_codes', 'm.065rklh']
['m.06_y1fq', 'music.album.genre', 'm.064t9']
['m.0_hhjkj', 'location.religion_percentage.religion', 'm.092bf5']
['m.04yykw2', 'military.military_command.military_conflict', 'm.0jnh']
['m.01b9db', 'influence.influence_node.influenced', 'm.04ct6p']
['m.09c7w0', 'location.country.second_level_divisions', 'm.0mmyl']
['m.01_d4', 'location.location.containedby', 'm.09c7w0']
['m.03q1lwl', 'location.religion_percentage.religion', 'm.03_gx']
['m.036ytw', 'film.film.country', 'm.09c7w0']
['m.0v43grn', 'film.film.starring', 'm.0v43grl']
['m.0_hhjkj', 'location.religion_percentage.religion', 'm.01lp8']
['m.09889g', 'influence.influence_node.influenced_by', 'm.01lc5']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.027hqc_']
['m.01hl3jm', 'music.album.genre', 'm.021_z5']
['m.01_6p6k', 'location.postal_code.country', 'm.09c7w0']
['m.0y9dy4w', 'film.performance.film', 'm.07hqvg']
['m.07nqmh6', 'location.postal_code.country', 'm.09c7w0']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6t1b']
['m.02vdbk8', 'film.performance.film', 'm.065mvrb']
['m.02hczc', 'time.time_zone.locations_in_this_time_zone', 'm.059g4']
['m.0nf3l7x', 'people.sibling_relationship.sibling', 'm.09889g']
['m.05f5tq', 'film.film.starring', 'm.0ypyc5q']
['m.0y9dwry', 'film.performance.film', 'm.02qsfv']
['m.09c7w0', 'location.location.time_zones', 'm.02lcrv']
['m.06yxd', 'location.location.time_zones', 'm.02hcv8']
['m.09889g', 'film.music_contributor.film', 'm.036ytw']
['m.0y9dy4w', 'film.performance.film', 'm.027fwmt']
['m.0nf3l7x', 'people.sibling_relationship.sibling', 'm.09889g']
['m.064t9', 'music.genre.albums', 'm.01hl3t4']
['m.01_6q9q', 'location.postal_code.country', 'm.09c7w0']
['m.0v43grl', 'film.performance.film', 'm.05f5tq']
['m.07hqvg', 'film.film.story_by', 'm.09889g']
['m.09sh942', 'location.location.containedby', 'm.03v0t']
['m.01_d4', 'location.location.nearby_airports', 'm.04rjc8']
['m.0y9dy4w', 'film.performance.film', 'm.02qsfv']
['m.01hl2j6', 'music.album.artist', 'm.09889g']
['m.0_cdzjp', 'film.film.starring', 'm.0105xc0x']
['m.04g36q3', 'education.education.major_field_of_study', 'm.07xc_j']
['m.0v41rbr', 'film.performance.film', 'm.02qsfv']
['m.02st1p', 'music.album.genre', 'm.021_z5']
['m.047qwf7', 'music.album.genre', 'm.06j6l']
['m.0djb8gt', 'film.performance.film', 'm.05f5tq']
['m.02fqwt', 'time.time_zone.locations_in_this_time_zone', 'm.01_d4']
['m.0652zr5', 'people.sibling_relationship.sibling', 'm.01zmpg']
['m.01hl444', 'music.album.genre', 'm.06by7']
['m.0k0tp0', 'film.performance.film', 'm.036ytw']
['m.09hxlzp', 'military.military_command.military_conflict', 'm.0b364c']
['m.07b_l', 'base.biblioness.bibs_location.country', 'm.09c7w0']
['m.054c1', 'sports.drafted_athlete.drafted', 'm.02h7cgv']
['m.09889g', 'film.actor.film', 'm.0y9dxk3']
['m.09889g', 'music.artist.album', 'm.0jwt60n']
['m.09c7w0', 'base.locations.countries.states_provinces_within', 'm.03v0t']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.0n8yyvt']
['m.0v435l1', 'film.performance.film', 'm.02qsfv']
['m.02st1p', 'music.album.genre', 'm.06j6l']
['m.06yxd', 'location.us_state.capital', 'm.0fv_t']
['m.01_78lh', 'location.postal_code.country', 'm.09c7w0']
['m.02vdbk8', 'film.performance.actor', 'm.09889g']
['m.047qwf7', 'music.album.genre', 'm.021_z5']
['m.03q1lwl', 'location.religion_percentage.religion', 'm.0kpl']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6t5r']
['m.09889g', 'people.deceased_person.cause_of_death', 'm.0gg4h']
['m.0ypycgr', 'film.performance.film', 'm.065mvrb']
['m.0mmyl', 'location.location.people_born_here', 'm.034rd']
['m.01_d4', 'location.location.nearby_airports', 'm.027hrnx']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6pxw']
['m.01_d4', 'location.citytown.postal_codes', 'm.09sh942']
['m.0jwk2zd', 'education.education.institution', 'm.0bx8pn']
['m.0y9dy4w', 'film.performance.actor', 'm.09889g']
['m.09889g', 'film.actor.film', 'm.0105xc0x']
['m.04yy5qr', 'military.military_command.military_conflict', 'm.06kd6y']
['m.02h7cgv', 'sports.sports_league_draft_pick.draft', 'm.06jncs']
['m.0v41rbr', 'film.performance.film', 'm.027fwmt']
['m.01_d4', 'location.location.contains', 'm.01_77x6']
['m.06w81qp', 'music.album.genre', 'm.06by7']
['m.03v0t', 'location.location.containedby', 'm.09c7w0']
['m.09889g', 'people.person.children', 'm.0598rmb']
['m.0mmyl', 'location.administrative_division.second_level_division_of', 'm.09c7w0']
['m.04h_fs5', 'military.military_command.military_conflict', 'm.014pd3']
['m.0v435l1', 'film.performance.film', 'm.07hqvg']
['m.07_lq', 'food.diet.followers', 'm.09889g']
['m.03jgszc', 'music.album.artist', 'm.09889g']
['m.01k9bm5', 'music.soundtrack.film', 'm.027fwmt']
['m.01zmpg', 'people.person.sibling_s', 'm.0652zrb']
['m.09889g', 'music.artist.album', 'm.096y7s']
['m.04yz499', 'military.military_command.military_conflict', 'm.01hgpt']
['m.049yn2t', 'military.military_command.military_conflict', 'm.014pd3']
['m.04yxtkk', 'military.military_command.military_conflict', 'm.0b364c']
['m.06kd6y', 'time.event.included_in_event', 'm.09r3f']
['m.07nqmj2', 'location.postal_code.country', 'm.09c7w0']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmkd']
['m.09889g', 'film.film_story_contributor.film_story_credits', 'm.07hqvg']
['m.027fwmt', 'film.film.country', 'm.09c7w0']
['m.04g4sbt', 'location.imports_exports_by_industry.industry', 'm.03xm3m']
['m.0g6_q__', 'music.album.artist', 'm.09889g']
['m.09c7w0', 'location.statistical_region.religions', 'm.03q1lvy']
['m.06j6l', 'music.genre.albums', 'g.11bbxlkxxc']
['m.0g_8d0', 'travel.tourist_attraction.near_travel_destination', 'm.01_d4']
['m.0ngxnpl', 'film.performance.film', 'm.0v43grn']
['m.04g4s8k', 'location.imports_exports_by_industry.industry', 'm.03qtd_n']
['m.09889g', 'music.artist.album', 'g.1236srvy']
['m.0v43grl', 'film.performance.actor', 'm.09889g']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmgk']
['m.049xrhp', 'military.military_command.military_conflict', 'm.0jnh']
['m.01_75zb', 'location.postal_code.country', 'm.09c7w0']
['m.03v0t', 'location.location.contains', 'm.01_6pxw']
['m.02qsfv', 'film.film.starring', 'm.0qdng0g']
['m.0v41rbr', 'film.performance.film', 'm.031t2d']
['m.09nqf', 'base.coinsdaily.coin_type.country', 'm.09c7w0']
['m.0_hhjkj', 'location.religion_percentage.religion', 'm.03_gx']
['m.04yz499', 'military.military_command.military_conflict', 'm.06bjm']
['m.04g4sbn', 'location.imports_exports_by_industry.industry', 'm.03qtd_n']
['m.0ypycgr', 'film.performance.film', 'm.0_cdzjp']
['m.09c7w0', 'location.statistical_region.religions', 'm.03q1lvh']
['m.02st0w', 'music.album.genre', 'm.05bt6j']
['m.09889g', 'music.artist.album', 'm.0y4qyrn']
['m.026z9', 'music.genre.albums', 'm.06w81qp']
['m.04g4s8w', 'location.imports_exports_by_industry.industry', 'm.03qtd_n']
['m.0ypyc5q', 'film.performance.film', 'm.027fwmt']
['m.04yv_tf', 'military.military_command.military_conflict', 'm.08knpp']
['m.05bt6j', 'music.genre.albums', 'g.11bbxlkxxc']
['m.0ypycgr', 'film.performance.film', 'm.02qsfv']
['m.04yvvkf', 'military.military_command.military_conflict', 'm.06kd6y']
['m.06by7', 'music.genre.albums', 'm.02st1p']
['m.0vypv96', 'music.album.artist', 'm.09889g']
['m.04yv_x3', 'military.military_command.military_conflict', 'm.02g1n3']
['m.047qwf7', 'music.album.artist', 'm.09889g']
['m.02vdbk8', 'film.performance.film', 'm.027fwmt']
['m.02fmsl', 'time.event.includes_event', 'm.01hgpt']
['m.01_6qsj', 'location.postal_code.country', 'm.09c7w0']
['m.0jwt60n', 'music.album.genre', 'm.064t9']
['m.07hqvg', 'film.film.music', 'm.09889g']
['m.07nqmf7', 'location.postal_code.country', 'm.09c7w0']
['m.01dlzc', 'location.location.time_zones', 'm.02fqwt']
['m.09889g', 'music.artist.genre', 'm.06j6l']
['m.05bt6j', 'music.genre.artists', 'm.09889g']
['m.01_6qrp', 'location.postal_code.country', 'm.09c7w0']
['m.04yxtkk', 'military.military_command.military_conflict', 'm.06bjm']
['m.042g7t', 'time.time_zone.locations_in_this_time_zone', 'm.059g4']
['m.04yy5qr', 'military.military_command.military_commander', 'm.034rd']
['m.03v0t', 'location.location.contains', 'm.0d9wz']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.021czc']
['m.01g0dx', 'base.culturalevent.event.entity_involved', 'm.034rd']
['m.07nqmly', 'location.postal_code.country', 'm.09c7w0']
['m.0ngxnpl', 'film.performance.film', 'm.0djb05y']
['m.0n4_xtw', 'travel.tourist_attraction.near_travel_destination', 'm.01_d4']
['m.01_6v6w', 'location.location.containedby', 'm.09c7w0']
['m.01_6t1b', 'location.postal_code.country', 'm.09c7w0']
['m.09c7w0', 'base.aareas.schema.administrative_area.administrative_children', 'm.07b_l']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmfg']
['m.09889g', 'film.actor.film', 'm.0v41rbr']
['m.09889g', 'people.person.education', 'm.0n1cs5l']
['m.04yxtkk', 'military.military_command.military_conflict', 'm.01g0dx']
['m.04fvgyq', 'military.military_command.military_conflict', 'm.06kd6y']
['m.01_d4', 'location.location.nearby_airports', 'm.01ky66']
['m.01_d4', 'location.location.contains', 'm.0b0sh']
['m.02vdbk8', 'film.performance.film', 'm.0djb05y']
['m.034rd', 'military.military_commander.military_commands', 'm.04yy5qr']
['m.09c7w0', 'location.statistical_region.major_exports', 'm.04g4s90']
['m.025v4fb', 'location.location.containedby', 'm.01_d4']
['g.11bbxlkxxc', 'music.album.artist', 'm.09889g']
['m.0jnh', 'time.event.includes_event', 'm.014pd3']
['m.01_6qcm', 'location.postal_code.country', 'm.09c7w0']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6q1q']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6qz6']
['m.06j6l', 'music.genre.albums', 'm.03jgszc']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6zk1']
['m.01_d4', 'location.location.contains', 'm.0gs227r']
['m.0ypycgr', 'film.performance.film', 'm.036ytw']
['m.09c7w0', 'location.location.contains', 'm.03v0t']
['m.027hrnx', 'aviation.airport.serves', 'm.01_d4']
['m.09r3f', 'military.military_conflict.military_personnel_involved', 'm.034rd']
['m.05bt6j', 'music.genre.parent_genre', 'm.06by7']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_78nm']
['m.0b364c', 'military.military_conflict.commanders', 'm.04yz499']
['m.01_d4', 'base.biblioness.bibs_location.state', 'm.03v0t']
['m.04yv_x3', 'military.military_command.military_commander', 'm.034rd']
['m.02st1p', 'music.album.genre', 'm.05bt6j']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.0w7m2x9']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqml1']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.07qbm4']
['m.04fvgyq', 'military.military_command.military_conflict', 'm.0jnh']
['m.09889g', 'music.artist.album', 'g.1236srvy']
['m.09889g', 'people.person.sibling_s', 'm.0652zr5']
['m.0b0sh', 'travel.tourist_attraction.near_travel_destination', 'm.01_d4']
['m.027fwmt', 'film.film.soundtrack', 'm.01k9bm5']
['m.0djb8gt', 'film.performance.film', 'm.02qsfv']
['m.05bt6j', 'music.genre.albums', 'm.02st1p']
['m.04yv_x3', 'military.military_command.military_conflict', 'm.02fmsl']
['m.09nqf', 'finance.currency.countries_used', 'm.09c7w0']
['m.03q1lvq', 'location.religion_percentage.religion', 'm.092bf5']
['m.01_d4', 'location.citytown.postal_codes', 'm.03dpqpb']
['m.01_6ph7', 'location.postal_code.country', 'm.09c7w0']
['m.064xssc', 'military.military_command.military_conflict', 'm.0b364c']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6qjr']
['m.09r3f', 'base.culturalevent.event.entity_involved', 'm.02p89zz']
['m.01_6pxw', 'location.location.containedby', 'm.01_d4']
['m.04h_fs5', 'military.military_command.military_conflict', 'm.07h0q2']
['m.021_z5', 'music.genre.albums', 'm.01hl4hb']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_73_n']
['m.07nqmjj', 'location.postal_code.country', 'm.09c7w0']
['m.04yvvkf', 'military.military_command.military_conflict', 'm.02fmsl']
['m.01hl2j6', 'music.album.genre', 'm.06j6l']
['m.09r3f', 'time.event.locations', 'm.059g4']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_72xz']
['m.03jgszc', 'music.album.genre', 'm.064t9']
['m.0g_8d0', 'location.location.containedby', 'm.01_6pdj']
['m.021czc', 'location.location.time_zones', 'm.02fqwt']
['m.064t9', 'music.genre.albums', 'm.03jgszc']
['m.0598rm4', 'people.person.parents', 'm.09889g']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6p_k']
['m.04yvvkf', 'military.military_command.military_conflict', 'm.02g1n3']
['m.04yykw2', 'military.military_command.military_conflict', 'm.0247w9']
['m.01hl48b', 'music.album.artist', 'm.09889g']
['m.05zv09', 'location.location.containedby', 'm.01_d4']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6qsj']
['m.054c1', 'people.person.nationality', 'm.09c7w0']
['m.0fv_t', 'location.location.containedby', 'm.09c7w0']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6t43']
['m.09889g', 'music.artist.album', 'm.01hl3t4']
['m.09889g', 'music.artist.album', 'm.02srz6']
['m.04h_fs5', 'military.military_command.military_conflict', 'm.02g1n3']
['m.09c7w0', 'location.location.time_zones', 'm.027wjl3']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmg3']
['m.06j6l', 'music.genre.albums', 'm.01hl3jm']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.025v4fb']
['m.06by7', 'music.genre.albums', 'm.01hl40t']
['m.0k0tp0', 'film.performance.film', 'm.065mvrb']
['m.0jwk2zd', 'education.education.institution', 'm.07qymj']
['m.01k9bm5', 'music.album.genre', 'm.06j6l']
['m.09889g', 'music.artist.genre', 'm.06j6l']
['m.064xssc', 'military.military_command.military_conflict', 'm.01hgpt']
['m.0ypycgr', 'film.performance.film', 'm.065mvrb']
['m.049xrhp', 'military.military_command.military_conflict', 'm.01hgpt']
['m.02g1n3', 'military.military_conflict.commanders', 'm.04yv_x3']
['g.11bbxlkxxc', 'music.album.genre', 'm.05bt6j']
['m.0jwt60n', 'music.album.genre', 'm.0ggx5q']
['m.04yvvkf', 'military.military_command.military_conflict', 'm.0jnh']
['m.08knpp', 'base.culturalevent.event.entity_involved', 'm.034rd']
['m.07nqmjz', 'location.postal_code.country', 'm.09c7w0']
['m.09c7w0', 'location.statistical_region.religions', 'm.03q1lw4']
['m.06j6l', 'music.genre.albums', 'm.02st1p']
['m.036ytw', 'media_common.netflix_title.netflix_genres', 'm.064t9']
['m.0y9dxk3', 'film.performance.film', 'm.065mvrb']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_75zb']
['m.07nqmg_', 'location.postal_code.country', 'm.09c7w0']
['m.01_d4', 'location.location.nearby_airports', 'm.01ky66']
['m.01hgpt', 'base.culturalevent.event.entity_involved', 'm.034rd']
['m.0105xc0x', 'film.performance.actor', 'm.09889g']
['m.0y9dwry', 'film.performance.film', 'm.0v43grn']
['m.034rd', 'military.military_person.participated_in_conflicts', 'm.0jnh']
['m.09c7w0', 'location.country.administrative_divisions', 'm.01_d4']
['m.049xrhp', 'military.military_command.military_conflict', 'm.0b364c']
['m.064t9', 'music.genre.albums', 'm.096y7s']
['m.034rd', 'military.military_commander.military_commands', 'm.064xssc']
['m.0ggx5q', 'music.genre.albums', 'm.01hl40t']
['m.049xrhp', 'military.military_command.military_conflict', 'm.07h0q2']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.094154']
['m.03v0t', 'location.location.nearby_airports', 'm.01l1jx']
['m.0c7ln', 'travel.tourist_attraction.near_travel_destination', 'm.01_d4']
['m.06bjm', 'time.event.locations', 'm.059g4']
['m.02hcv8', 'time.time_zone.locations_in_this_time_zone', 'm.0fv_t']
['m.0djb05y', 'film.film.starring', 'm.0djb8gt']
['m.04yxtkk', 'military.military_command.military_conflict', 'm.09r3f']
['m.01_6v6w', 'location.postal_code.country', 'm.09c7w0']
['m.064t9', 'music.genre.parent_genre', 'm.0ggx5q']
['m.01hl444', 'music.album.genre', 'm.064t9']
['m.02srz6', 'music.album.genre', 'm.06j6l']
['m.0mmyl', 'location.location.time_zones', 'm.02hcv8']
['m.09889g', 'music.artist.album', 'm.0132tgw6']
['m.09c7w0', 'military.military_combatant.military_commanders', 'm.049yn2t']
['m.026z9', 'music.genre.albums', 'm.047qwf7']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmfp']
['m.01_d4', 'location.location.nearby_airports', 'm.0288msl']
['m.07b_l', 'location.location.time_zones', 'm.02hczc']
['m.04h_fs5', 'military.military_command.military_conflict', 'm.02fmsl']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.05zv09']
['m.02qsfv', 'film.film.sequel', 'm.036ytw']
['m.01_6t4y', 'location.postal_code.country', 'm.09c7w0']
['m.02lctm', 'time.time_zone.locations_in_this_time_zone', 'm.09c7w0']
['m.059g4', 'location.location.partially_contains', 'm.09c7w0']
['m.0y9dxk3', 'film.performance.film', 'm.0djb05y']
['m.04ct6p', 'influence.influence_node.influenced_by', 'm.01b9db']
['m.03q1lvq', 'location.religion_percentage.religion', 'm.03_gx']
['m.059g4', 'location.location.time_zones', 'm.02lctm']
['m.06by7', 'music.genre.artists', 'm.0407f']
['m.04yv_tf', 'military.military_command.military_conflict', 'm.06bjm']
['m.0jwt60n', 'music.album.genre', 'm.06j6l']
['m.064t9', 'music.genre.albums', 'm.03jg4tt']
['m.09hxlzp', 'military.military_command.military_conflict', 'm.01hgpt']
['m.01_6t5r', 'location.postal_code.country', 'm.09c7w0']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.02rvwrv']
['m.0y9dy4w', 'film.performance.film', 'm.0djb05y']
['m.02hczc', 'time.time_zone.locations_in_this_time_zone', 'm.07b_l']
['m.06yxd', 'base.locations.states_and_provences.country', 'm.09c7w0']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6rf1']
['m.01hl3jm', 'music.album.genre', 'm.06j6l']
['m.09889g', 'music.artist.album', 'm.01hl2j6']
['m.03v0t', 'location.location.contains', 'm.01_77x6']
['m.0y9dwry', 'film.performance.film', 'm.0v435l3']
['m.07nqms5', 'location.postal_code.country', 'm.09c7w0']
['m.03q1lwl', 'location.religion_percentage.religion', 'm.092bf5']
['m.0ngxnpl', 'film.performance.film', 'm.02qsfv']
['m.07hqvg', 'film.film.starring', 'm.0y9dwry']
['m.09889g', 'music.artist.genre', 'm.02vjzr']
['m.0_hhjkj', 'location.religion_percentage.religion', 'm.0kpl']
['m.03q1lvh', 'location.religion_percentage.religion', 'm.03_gx']
['m.064t9', 'music.genre.albums', 'm.02srz6']
['m.0105xc0x', 'film.performance.film', 'm.0_cdzjp']
['m.01_6pxw', 'location.postal_code.country', 'm.09c7w0']
['m.049yn2t', 'military.military_command.military_conflict', 'm.02fmsl']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6v4j']
['m.09889g', 'influence.influence_node.influenced_by', 'm.04ct6p']
['m.04yy5qr', 'military.military_command.military_conflict', 'm.02g1n3']
['m.04yxtkk', 'military.military_command.military_conflict', 'm.08knpp']
['m.0jnh', 'time.event.includes_event', 'm.0247w9']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_77x6']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_7gfz']
['m.09889g', 'music.artist.album', 'm.047qwf7']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqmlq']
['m.021czc', 'location.location.containedby', 'm.01_d4']
['m.09889g', 'film.actor.film', 'm.0y9dy_b']
['m.0w508xx', 'music.album.artist', 'm.09889g']
['m.09c7w0', 'location.statistical_region.religions', 'm.03q1lvy']
['m.09c7w0', 'location.country.form_of_government', 'm.01d9r3']
['m.02jw0z', 'travel.tourist_attraction.near_travel_destination', 'm.01_d4']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_78lh']
['m.0bl8mx', 'location.location.containedby', 'm.01_6v6w']
['m.0gg4h', 'people.cause_of_death.people', 'm.09889g']
['m.01_d4', 'location.citytown.postal_codes', 'm.07nqml8']
['m.09c7w0', 'location.country.form_of_government', 'm.0j729']
['m.04yz499', 'military.military_command.military_conflict', 'm.07h0q2']
['m.0djb8gt', 'film.performance.film', 'm.0djb05y']
['m.09c7w0', 'location.country.first_level_divisions', 'm.07b_l']
['m.06j6l', 'music.genre.albums', 'm.01hl4hb']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6v6w']
['m.0652zrb', 'people.sibling_relationship.sibling', 'm.01zmpg']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.06_7k']
['m.03q1lvh', 'location.religion_percentage.religion', 'm.01lp8']
['m.0y9dwry', 'film.performance.film', 'm.05f5tq']
['m.0q8flcq', 'music.album.artist', 'm.09889g']
['m.06308p', 'music.album.genre', 'm.06by7']
['m.0105xc0x', 'film.performance.film', 'm.0_cdzjp']
['m.0ypycgr', 'film.performance.actor', 'm.09889g']
['m.03q1lvy', 'location.religion_percentage.religion', 'm.03_gx']
['m.027wjl3', 'time.time_zone.locations_in_this_time_zone', 'm.09c7w0']
['m.04fvgyq', 'military.military_command.military_conflict', 'm.0jnh']
['m.04g4s90', 'location.imports_exports_by_industry.industry', 'm.015smg']
['m.09c7w0', 'location.location.contains', 'm.01ky66']
['m.034rd', 'military.military_commander.military_commands', 'm.09hxlzp']
['m.02fqwt', 'time.time_zone.locations_in_this_time_zone', 'm.03v0t']
['m.01_d4', 'travel.travel_destination.tourist_attractions', 'm.0g_8d0']
['m.06by7', 'music.genre.albums', 'm.06_y1fq']
['m.064xssc', 'military.military_command.military_conflict', 'm.06kd6y']
['m.0k0tp0', 'film.performance.film', 'm.0djb05y']
['m.09889g', 'influence.influence_node.influenced_by', 'm.081nh']
['m.0djb8gt', 'film.performance.film', 'm.0v43grn']
['m.049yn2t', 'military.military_command.military_commander', 'm.034rd']
['m.04yxtkk', 'military.military_command.military_conflict', 'm.07h0q2']
['m.09sh942', 'location.location.containedby', 'm.01_d4']
['m.09hxlzp', 'military.military_command.military_conflict', 'm.02fmsl']
['m.04yykw2', 'military.military_command.military_conflict', 'm.014pd3']
['m.04g4sbz', 'location.imports_exports_by_industry.industry', 'm.03qtd_n']
['m.04g4s8q', 'location.imports_exports_by_industry.industry', 'm.015smg']
['m.049xrhp', 'military.military_command.military_commander', 'm.034rd']
['m.064t9', 'music.genre.artists', 'm.09889g']
['m.0ggx5q', 'music.genre.albums', 'm.02st1p']
['m.09c7w0', 'location.location.time_zones', 'm.02lctm']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6qcm']
['m.08qt9p', 'aviation.airport.serves', 'm.01_d4']
['m.09889g', 'film.actor.film', 'm.0qdng0g']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6r1z']
['m.01_d4', 'location.location.nearby_airports', 'm.0288msl']
['m.09c7w0', 'location.statistical_region.religions', 'm.0_hhjkj']
['m.01_d4', 'location.citytown.postal_codes', 'm.01_6pvy']
['m.01_d4', 'location.location.contains', 'm.0d9wz']
['m.03v0t', 'location.location.contains', 'm.026qfyq']
['m.05bt6j', 'music.genre.albums', 'm.01hl3t4']
['m.0bl8mx', 'travel.tourist_attraction.near_travel_destination', 'm.01_d4']
['g.11bbxlkxxc', 'music.album.genre', 'm.026z9']
